date,timestamp_tdt,tdt_jd,ra_deg,dec_deg,ecliptic_lon_deg,quality_flag,cmc_object_code,source_volume,source_catalog
1986-01-21,1986-01-21T12:29:04,2446452.02019,230.8429291667,-17.6558333333,233.0026314322,,1,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-15,1986-02-15T11:51:31,2446476.99411,246.0674375000,-20.9519583333,247.7366633153,,2,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-22,1986-02-22T11:40:56,2446483.98676,250.3136500000,-21.6318555556,251.7501557998,,3,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-24,1986-02-24T11:37:52,2446485.98464,251.5217958333,-21.8065166667,252.8857670438,,4,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-25,1986-02-25T11:36:22,2446486.98359,252.1251250000,-21.8907055556,253.4519026343,,5,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-26,1986-02-26T11:34:50,2446487.98253,252.7276375000,-21.9726361111,254.0166288777,,6,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-02-28,1986-02-28T11:31:45,2446489.98039,253.9300333333,-22.1298861111,255.1417719042,,7,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-01,1986-03-01T11:30:14,2446490.97933,254.5301416667,-22.2055000000,255.7024589014,,8,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-05,1986-03-05T11:24:02,2446494.97503,256.9204791667,-22.4863666667,257.9302223011,,9,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-06,1986-03-06T11:22:29,2446495.97395,257.5152500000,-22.5510916667,258.4832220972,,10,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-10,1986-03-10T11:16:10,2446499.96957,259.8801333333,-22.7899416667,260.6773836701,,11,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-12,1986-03-12T11:13:00,2446501.96737,261.0534208333,-22.8970222222,261.7633669494,,12,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-15,1986-03-15T11:08:10,2446504.96401,262.8007000000,-23.0434166667,263.3777731928,,13,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-16,1986-03-16T11:06:33,2446505.96289,263.3794583333,-23.0880277778,263.9117918519,,14,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-17,1986-03-17T11:04:56,2446506.96176,263.9565500000,-23.1312305556,264.4439624756,,15,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-21,1986-03-21T10:58:19,2446510.95717,266.2442416667,-23.2848277778,266.5505241785,,16,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-03-22,1986-03-22T10:56:39,2446511.95601,266.8107458333,-23.3190416667,267.0714941019,,17,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-01,1986-04-01T10:39:24,2446521.94403,272.3419916667,-23.5710861111,272.1464982360,,18,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-03,1986-04-03T10:35:48,2446523.94153,273.4142333333,-23.6039444444,273.1283039275,,19,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-10,1986-04-10T10:22:49,2446530.93252,277.0585250000,-23.6813666667,276.4616556437,,20,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-19,1986-04-19T10:04:57,2446539.92011,281.4508125000,-23.7179472222,280.4729706913,,21,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-24,1986-04-24T09:54:22,2446544.91276,283.7258500000,-23.7219027778,282.5478061303,,22,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-27,1986-04-27T09:47:45,2446547.90817,285.0266208333,-23.7225777778,283.7329334412,,23,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-04-30,1986-04-30T09:40:57,2446550.90344,286.2752958333,-23.7244000000,284.8694829648,,24,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-01,1986-05-01T09:38:38,2446551.90183,286.6786958333,-23.7257944444,285.2363462730,,25,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-06,1986-05-06T09:26:37,2446556.89349,288.5942666667,-23.7406666667,286.9757537657,,26,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-10,1986-05-10T09:16:29,2446560.88645,289.9943000000,-23.7664000000,288.2430985753,,27,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-11,1986-05-11T09:13:52,2446561.88463,290.3242958333,-23.7758916667,288.5410601915,,28,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-19,1986-05-19T08:51:42,2446569.86924,292.6558541667,-23.9019250000,290.6336115446,,29,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-29,1986-05-29T08:20:31,2446579.84759,294.6964333333,-24.2278666667,292.4222877670,,30,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-30,1986-05-30T08:17:10,2446580.84526,294.8398958333,-24.2729944444,292.5438651811,,31,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-05-31,1986-05-31T08:13:45,2446581.84289,294.9714125000,-24.3207638889,292.6541533061,,32,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-01,1986-06-01T08:10:18,2446582.84049,295.0904083333,-24.3711472222,292.7526482010,,33,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-02,1986-06-02T08:06:47,2446583.83805,295.1972541667,-24.4236611111,292.8397750143,,34,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-03,1986-06-03T08:03:14,2446584.83559,295.2914541667,-24.4792666667,292.9149357458,,35,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-04,1986-06-04T07:59:37,2446585.83307,295.3726375000,-24.5373138889,292.9779194262,,36,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-05,1986-06-05T07:55:58,2446586.83054,295.4416458333,-24.5980805556,293.0294467987,,37,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-06,1986-06-06T07:52:15,2446587.82796,295.4973000000,-24.6613250000,293.0685144659,,38,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-09,1986-06-09T07:40:48,2446590.82001,295.5845083333,-24.8667500000,293.1113047676,,39,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-10,1986-06-10T07:36:53,2446591.81729,295.5869041667,-24.9407722222,293.1006852735,,40,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-12,1986-06-12T07:28:53,2446593.81173,295.5513333333,-25.0953305556,293.0422279236,,41,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-14,1986-06-14T07:20:40,2446595.80602,295.4617625000,-25.2595638889,292.9339448233,,42,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-15,1986-06-15T07:16:28,2446596.80311,295.3966250000,-25.3451527778,292.8611073270,,43,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-18,1986-06-18T07:03:35,2446599.79416,295.1213916667,-25.6132416667,292.5699352558,,44,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-19,1986-06-19T06:59:11,2446600.79110,295.0035875000,-25.7062472222,292.4492440309,,45,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-20,1986-06-20T06:54:43,2446601.78800,294.8724541667,-25.8010000000,292.3165207815,,46,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-21,1986-06-21T06:50:13,2446602.78488,294.7284708333,-25.8965833333,292.1723696256,,47,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-22,1986-06-22T06:45:39,2446603.78171,294.5718958333,-25.9939500000,292.0168833862,,48,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-23,1986-06-23T06:41:04,2446604.77852,294.4025500000,-26.0920166667,291.8501064860,,49,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-24,1986-06-24T06:36:24,2446605.77528,294.2215458333,-26.1915833333,291.6729171990,,50,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-25,1986-06-25T06:31:42,2446606.77202,294.0277875000,-26.2914388889,291.4845635226,,51,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-26,1986-06-26T06:26:56,2446607.76871,293.8220166667,-26.3922805556,291.2856112023,,52,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-06-27,1986-06-27T06:22:08,2446608.76538,293.6051083333,-26.4928527778,291.0770597325,,53,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-04,1986-07-04T05:47:25,2446615.74127,291.8014916667,-27.1906611111,289.3730353083,,54,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-05,1986-07-05T05:42:19,2446616.73773,291.5102041667,-27.2859222222,289.1017045404,,55,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-06,1986-07-06T05:37:13,2446617.73418,291.2123541667,-27.3797888889,288.8250885319,,56,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-07,1986-07-07T05:32:04,2446618.73061,290.9089125000,-27.4717638889,288.5441166307,,57,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-08,1986-07-08T05:26:54,2446619.72702,290.6006500000,-27.5618388889,288.2594669651,,58,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-09,1986-07-09T05:21:44,2446620.72343,290.2886375000,-27.6490055556,287.9722195987,,59,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-10,1986-07-10T05:16:33,2446621.71983,289.9731416667,-27.7338055556,287.6825234115,,60,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-18,1986-07-18T04:35:01,2446629.69099,287.4497458333,-28.2995472222,285.3896043288,,61,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-22,1986-07-22T04:14:37,2446633.67682,286.2754291667,-28.4949472222,284.3354644659,,62,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-24,1986-07-24T04:04:35,2446635.66985,285.7314791667,-28.5695833333,283.8497152472,,63,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-25,1986-07-25T03:59:36,2446636.66640,285.4727500000,-28.6008222222,283.6192669227,,64,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-26,1986-07-26T03:54:42,2446637.66299,285.2236000000,-28.6282805556,283.3977001709,,65,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-27,1986-07-27T03:49:48,2446638.65959,284.9848666667,-28.6517944444,283.1857464969,,66,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-28,1986-07-28T03:44:58,2446639.65623,284.7569583333,-28.6717527778,282.9837042955,,67,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-30,1986-07-30T03:35:26,2446641.64961,284.3361916667,-28.7002750000,282.6116194667,,68,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-07-31,1986-07-31T03:30:43,2446642.64634,284.1445625000,-28.7088583333,282.4426215362,,69,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-02,1986-08-02T03:21:29,2446644.63993,283.8006541667,-28.7156666667,282.1401675748,,70,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-05,1986-08-05T03:08:03,2446647.63060,283.3898541667,-28.7006555556,281.7810126690,,71,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-09,1986-08-09T02:50:58,2446651.61873,283.0512375000,-28.6368361111,281.4895162286,,72,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-10,1986-08-10T02:46:52,2446652.61588,283.0053833333,-28.6138111111,281.4513166805,,73,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-14,1986-08-14T02:31:02,2446656.60489,282.9793750000,-28.4948333333,281.4391982747,,74,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-15,1986-08-15T02:27:14,2446657.60225,283.0122583333,-28.4587972222,281.4713759018,,75,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-16,1986-08-16T02:23:30,2446658.59966,283.0605000000,-28.4204583333,281.5172920023,,76,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-23,1986-08-23T01:58:59,2446665.58263,283.8180958333,-28.0909777778,282.2153871603,,77,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-25,1986-08-25T01:52:30,2446667.57813,284.1639333333,-27.9787111111,282.5313566633,,78,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-27,1986-08-27T01:46:14,2446669.57378,284.5641625000,-27.8580277778,282.8966740367,,79,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-29,1986-08-29T01:40:10,2446671.56957,285.0177916667,-27.7301111111,283.3105070545,,80,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-30,1986-08-30T01:37:13,2446672.56752,285.2638750000,-27.6627444444,283.5350727925,,81,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-08-31,1986-08-31T01:34:20,2446673.56551,285.5228208333,-27.5941000000,283.7713435352,,82,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-01,1986-09-01T01:31:29,2446674.56354,285.7942083333,-27.5233111111,284.0190599964,,83,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-07,1986-09-07T01:15:23,2446680.55235,287.6694750000,-27.0576611111,285.7338415301,,84,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-11,1986-09-11T01:05:30,2446684.54549,289.1389291667,-26.7064833333,287.0824238427,,85,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-14,1986-09-14T00:58:31,2446687.54064,290.3436291667,-26.4209666667,288.1917518009,,86,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-15,1986-09-15T00:56:15,2446688.53907,290.7632541667,-26.3218861111,288.5789344877,,87,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-16,1986-09-16T00:54:02,2446689.53753,291.1912875000,-26.2201750000,288.9744023190,,88,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-17,1986-09-17T00:51:51,2446690.53601,291.6277083333,-26.1164055556,289.3780794562,,89,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-18,1986-09-18T00:49:41,2446691.53451,292.0719750000,-26.0102305556,289.7895578287,,90,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-20,1986-09-20T00:45:27,2446693.53157,292.9835833333,-25.7916000000,290.6354587333,,91,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-21,1986-09-21T00:43:24,2446694.53014,293.4504250000,-25.6786166667,291.0695629157,,92,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-09-30,1986-09-30T00:25:56,2446703.51802,297.9478375000,-24.5562638889,295.2830851692,,93,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-05,1986-10-05T00:17:02,2446708.51184,300.6449083333,-23.8464888889,297.8388030734,,94,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-06,1986-10-06T00:15:20,2446709.51065,301.1988208333,-23.6964666667,298.3665730077,,95,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-08,1986-10-08T00:11:56,2446711.50829,302.3201083333,-23.3894305556,299.4377579092,,96,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-09,1986-10-09T00:10:16,2446712.50713,302.8867708333,-23.2317722222,299.9807079860,,97,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-10,1986-10-10T00:08:36,2446713.50598,303.4576958333,-23.0717583333,300.5287272036,,98,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-11,1986-10-11T00:06:59,2446714.50485,304.0322000000,-22.9086638889,301.0813801254,,99,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-12,1986-10-12T00:05:20,2446715.50371,304.6100458333,-22.7436861111,301.6382051726,,100,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-15,1986-10-15T23:58:57,2446719.49928,306.9540000000,-22.0561194444,303.9087937903,,101,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-19,1986-10-19T23:52:46,2446723.49498,309.3423708333,-21.3279638889,306.2416631552,,102,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-20,1986-10-20T23:51:14,2446724.49392,309.9455541667,-21.1395972222,306.8339536164,,103,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-21,1986-10-21T23:49:43,2446725.49286,310.5506166667,-20.9487694444,307.4293795490,,104,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-22,1986-10-22T23:48:13,2446726.49182,311.1580541667,-20.7555055556,308.0283941699,,105,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-24,1986-10-24T23:45:13,2446728.48974,312.3785041667,-20.3609944444,309.2360163795,,106,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-28,1986-10-28T23:39:19,2446732.48564,314.8406708333,-19.5431138889,311.6881848372,,107,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-30,1986-10-30T23:36:23,2446734.48361,316.0810208333,-19.1192888889,312.9317722768,,108,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-10-31,1986-10-31T23:34:57,2446735.48261,316.7034041667,-18.9039583333,313.5577869940,,109,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-06,1986-11-06T23:26:21,2446741.47664,320.4623916667,-17.5623305556,317.3682346566,,110,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-10,1986-11-10T23:20:42,2446745.47271,322.9864458333,-16.6231166667,319.9549389809,,111,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-13,1986-11-13T23:16:28,2446748.46977,324.8844291667,-15.8971888889,321.9146692665,,112,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-14,1986-11-14T23:15:03,2446749.46879,325.5181750000,-15.6510833333,322.5718041602,,113,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-19,1986-11-19T23:08:04,2446754.46394,328.6898916667,-14.3928805556,325.8807971814,,114,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-21,1986-11-21T23:05:15,2446756.46198,329.9598791667,-13.8771027778,327.2149754385,,115,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-22,1986-11-22T23:03:52,2446757.46102,330.5948416667,-13.6168750000,327.8839122429,,116,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-27,1986-11-27T22:56:52,2446762.45616,333.7709583333,-12.2903083333,331.2489869377,,117,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-29,1986-11-29T22:54:04,2446764.45422,335.0418208333,-11.7493277778,332.6036809454,,118,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-11-30,1986-11-30T22:52:41,2446765.45326,335.6774250000,-11.4764527778,333.2829863906,,119,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-05,1986-12-05T22:45:41,2446770.44840,338.8544000000,-10.0919583333,336.6948239240,,120,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-06,1986-12-06T22:44:17,2446771.44743,339.4895666667,-9.8113416667,337.3800473384,,121,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-14,1986-12-14T22:33:05,2446779.43965,344.5648083333,-7.5296083333,342.8880585473,,122,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-15,1986-12-15T22:31:41,2446780.43868,345.1983208333,-7.2404861111,343.5792519117,,123,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-18,1986-12-18T22:27:27,2446783.43574,347.0974583333,-6.3686305556,345.6556103037,,124,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-20,1986-12-20T22:24:38,2446785.43378,348.3631291667,-5.7841222222,347.0425161463,,125,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-22,1986-12-22T22:21:50,2446787.43183,349.6276875000,-5.1974777778,348.4305139074,,126,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-28,1986-12-28T22:13:22,2446793.42595,353.4202583333,-3.4271250000,352.6039571785,,127,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1986-12-29,1986-12-29T22:11:58,2446794.42498,354.0525958333,-3.1307527778,353.3010292182,,128,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1987-01-04,1987-01-04T22:03:30,2446800.41910,357.8461000000,-1.3498555556,357.4870844164,,129,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1988-07-14,1988-07-14T09:45:29,2447356.90659,1.8411208333,-3.5788972222,0.2634762502,,130,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1988-07-18,1988-07-18T09:36:28,2447360.90033,3.5242000000,-3.0043305556,2.0380889039,,131,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1988-07-21,1988-07-21T09:29:26,2447363.89544,4.7173875000,-2.6030805556,3.2944972332,,132,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
